# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1663693135.104293346405029,0.00190,0.00012,0.00002,0.00128,0.00001,0.00012,0.00346
1663693135.137425899505615,0.00168,0.00012,0.00002,0.00118,0.00000,0.00011,0.00311
1663693135.170554876327515,0.00145,0.00013,0.00003,0.00118,0.00050,0.00022,0.00351
1663693135.203654289245605,0.00137,0.00012,0.00011,0.00132,0.00127,0.00019,0.00438
1663693135.236480474472046,0.00142,0.00013,0.00004,0.00169,0.00050,0.00012,0.00390
1663693135.269799947738647,0.00268,0.00013,0.00001,0.00192,0.00029,0.00013,0.00516
1663693135.303174495697021,0.00172,0.00017,0.00003,0.00182,0.00002,0.00013,0.00390
1663693135.336184501647949,0.00138,0.00013,0.00011,0.00188,0.00009,0.00011,0.00371
1663693135.369688510894775,0.00218,0.00014,0.00033,0.00203,0.00000,0.00014,0.00482
1663693135.403142690658569,0.00195,0.00015,0.00061,0.00182,0.00279,0.00010,0.00742
1663693135.436256408691406,0.00191,0.00030,0.00005,0.00257,0.00000,0.00022,0.00505
1663693135.470008850097656,0.00177,0.00015,0.00001,0.00262,0.00000,0.00017,0.00473
1663693135.503231287002563,0.00149,0.00013,0.00001,0.00236,0.00000,0.00040,0.00439
1663693135.536549329757690,0.00194,0.00014,0.00006,0.00191,0.00000,0.00012,0.00417
1663693135.570100784301758,0.00183,0.00013,0.00006,0.00200,0.00002,0.00013,0.00418
1663693135.603474140167236,0.00170,0.00013,0.00007,0.00181,0.00011,0.00011,0.00394
1663693135.636578321456909,0.00179,0.00013,0.00003,0.00180,0.00000,0.00011,0.00386
1663693135.669771194458008,0.00152,0.00013,0.00006,0.00162,0.00000,0.00015,0.00348
1663693135.703238010406494,0.00142,0.00014,0.00004,0.00141,0.00000,0.00019,0.00319
1663693135.736655712127686,0.00143,0.00013,0.00001,0.00140,0.00000,0.00016,0.00313
1663693135.769851446151733,0.00154,0.00013,0.00005,0.00122,0.00000,0.00015,0.00309
1663693135.803388833999634,0.00197,0.00014,0.00002,0.00115,0.00000,0.00014,0.00342
1663693135.836537599563599,0.00203,0.00015,0.00004,0.00104,0.00115,0.00011,0.00452
1663693135.869754791259766,0.00148,0.00012,0.00001,0.00134,0.00000,0.00011,0.00305
1663693135.903347015380859,0.00161,0.00015,0.00007,0.00104,0.00011,0.00013,0.00311
1663693135.936671018600464,0.00214,0.00023,0.00006,0.00108,0.00272,0.00014,0.00637
1663693135.969978094100952,0.00189,0.00022,0.00004,0.00222,0.00000,0.00045,0.00483
1663693136.003643512725830,0.00193,0.00013,0.00005,0.00175,0.00000,0.00016,0.00403
1663693136.037074327468872,0.00142,0.00013,0.00001,0.00172,0.00000,0.00014,0.00342
1663693136.070376873016357,0.00162,0.00012,0.00001,0.00178,0.00000,0.00013,0.00365
1663693136.103998184204102,0.00144,0.00013,0.00004,0.00210,0.00000,0.00016,0.00387
1663693136.137365579605103,0.00137,0.00015,0.00001,0.00176,0.00000,0.00012,0.00341
1663693136.170482158660889,0.00143,0.00013,0.00004,0.00184,0.00097,0.00011,0.00453
1663693136.203961849212646,0.00148,0.00013,0.00001,0.00230,0.00004,0.00019,0.00414
1663693136.237314701080322,0.00160,0.00013,0.00003,0.00183,0.00003,0.00015,0.00378
1663693136.270430326461792,0.00261,0.00013,0.00003,0.00298,0.00002,0.00016,0.00594
1663693136.303980827331543,0.00168,0.00014,0.00001,0.00190,0.00000,0.00020,0.00392
1663693136.337392807006836,0.00139,0.00013,0.00001,0.00180,0.00000,0.00011,0.00344
1663693136.370790243148804,0.00133,0.00013,0.00001,0.00188,0.00003,0.00015,0.00352
1663693136.403992891311646,0.00239,0.00014,0.00005,0.00208,0.00000,0.00010,0.00476
1663693136.437278985977173,0.00181,0.00014,0.00004,0.00219,0.00000,0.00014,0.00432
1663693136.470651388168335,0.00237,0.00015,0.00005,0.00175,0.00004,0.00032,0.00468
1663693136.503908395767212,0.00203,0.00018,0.00006,0.00176,0.00004,0.00015,0.00422
1663693136.537431955337524,0.00182,0.00013,0.00003,0.00185,0.00004,0.00018,0.00405
1663693136.570686817169189,0.00176,0.00013,0.00002,0.00176,0.00049,0.00015,0.00430
