# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1662155270.921484470367432,0.00413,0.00023,0.00007,0.00494,0.00158,0.00049,0.01144
1662155270.953778505325317,0.00328,0.00027,0.00003,0.00524,0.00294,0.00053,0.01228
1662155270.987047910690308,0.00392,0.00023,0.00007,0.00717,0.00011,0.00060,0.01209
1662155271.020564794540405,0.00307,0.00029,0.00007,0.00562,0.00000,0.00046,0.00951
1662155271.054206132888794,0.00350,0.00024,0.00003,0.00546,0.00010,0.00041,0.00974
1662155271.087058305740356,0.00318,0.00019,0.00003,0.00549,0.00006,0.00048,0.00943
1662155271.120580196380615,0.00357,0.00027,0.00003,0.00618,0.00010,0.00064,0.01080
1662155271.154005050659180,0.00308,0.00020,0.00011,0.00547,0.00000,0.00046,0.00932
1662155271.187232971191406,0.00329,0.00023,0.00008,0.00531,0.00006,0.00049,0.00948
1662155271.220600605010986,0.00408,0.00031,0.00009,0.00536,0.00123,0.00049,0.01156
1662155271.254065990447998,0.00295,0.00021,0.00005,0.00524,0.00131,0.00048,0.01023
1662155271.287105321884155,0.00318,0.00022,0.00003,0.00547,0.00137,0.00047,0.01074
1662155271.320732116699219,0.00304,0.00021,0.00136,0.00558,0.00032,0.00048,0.01099
1662155271.354119777679443,0.00388,0.00023,0.00015,0.00610,0.00018,0.00060,0.01115
1662155271.387142658233643,0.00392,0.00024,0.00003,0.00662,0.00011,0.00056,0.01148
1662155271.420646667480469,0.00390,0.00025,0.00004,0.00778,0.00000,0.00061,0.01259
1662155271.454114675521851,0.00307,0.00025,0.00013,0.00559,0.00010,0.00047,0.00961
1662155271.487169027328491,0.00375,0.00020,0.00005,0.00577,0.00151,0.00053,0.01181
1662155271.520698308944702,0.00365,0.00026,0.00005,0.00609,0.00007,0.00054,0.01066
1662155271.554084062576294,0.00347,0.00024,0.00003,0.00662,0.00000,0.00050,0.01085
1662155271.587129354476929,0.00314,0.00024,0.00009,0.00664,0.00009,0.00065,0.01085
1662155271.620671749114990,0.00385,0.00022,0.00003,0.00547,0.00007,0.00057,0.01020
1662155271.654048442840576,0.00314,0.00025,0.00015,0.00555,0.00009,0.00057,0.00975
1662155271.687428951263428,0.00314,0.00022,0.00009,0.00537,0.00014,0.00055,0.00950
1662155271.720717430114746,0.00317,0.00025,0.00012,0.00579,0.00291,0.00062,0.01287
1662155271.754079103469849,0.00423,0.00024,0.00003,0.00512,0.00141,0.00046,0.01149
1662155271.787445783615112,0.00306,0.00019,0.00012,0.00550,0.00009,0.00053,0.00950
1662155271.820601940155029,0.00304,0.00022,0.00003,0.00596,0.00149,0.00054,0.01127
1662155271.854030847549438,0.00348,0.00032,0.00006,0.00660,0.00652,0.00066,0.01764
1662155271.887460708618164,0.00321,0.00023,0.00003,0.00612,0.00009,0.00052,0.01021
1662155271.920604467391968,0.00345,0.00027,0.00009,0.00546,0.00007,0.00041,0.00976
1662155271.954206705093384,0.00351,0.00021,0.00009,0.00542,0.00003,0.00050,0.00975
1662155271.987476825714111,0.00332,0.00029,0.00003,0.00578,0.00007,0.00061,0.01010
1662155272.020564317703247,0.00328,0.00022,0.00008,0.00573,0.00003,0.00052,0.00985
1662155272.054069995880127,0.00375,0.00029,0.00003,0.00633,0.00011,0.00060,0.01111
1662155272.087476491928101,0.00384,0.00023,0.00003,0.00654,0.00014,0.00051,0.01130
1662155272.121048927307129,0.00337,0.00024,0.00010,0.00566,0.00039,0.00053,0.01030
1662155272.154128789901733,0.00335,0.00025,0.00010,0.00568,0.00014,0.00049,0.01001
1662155272.187459468841553,0.00318,0.00021,0.00003,0.00541,0.00010,0.00049,0.00942
1662155272.220624923706055,0.00323,0.00029,0.00007,0.00569,0.00000,0.00053,0.00982
1662155272.254441499710083,0.00361,0.00025,0.00005,0.00542,0.00027,0.00055,0.01015
1662155272.287488698959351,0.00326,0.00028,0.00009,0.00544,0.00007,0.00048,0.00962
1662155272.320780277252197,0.00309,0.00022,0.00003,0.00585,0.00016,0.00058,0.00994
1662155272.353981018066406,0.00348,0.00029,0.00005,0.00640,0.00166,0.00071,0.01257
1662155272.387481212615967,0.00343,0.00026,0.00006,0.00610,0.00008,0.00057,0.01051
1662155272.420952796936035,0.00361,0.00021,0.00003,0.00540,0.00147,0.00054,0.01125
1662155272.453980922698975,0.00314,0.00022,0.00003,0.00583,0.00014,0.00053,0.00988
1662155272.487498998641968,0.00318,0.00021,0.00003,0.00527,0.00011,0.00045,0.00925
1662155272.520888090133667,0.00327,0.00021,0.00018,0.00535,0.00046,0.00051,0.00998
1662155272.554090023040771,0.00319,0.00021,0.00003,0.00511,0.00125,0.00049,0.01027
1662155272.587642908096313,0.00339,0.00022,0.00003,0.00584,0.00012,0.00059,0.01019
1662155272.621066093444824,0.00326,0.00023,0.00008,0.00569,0.00004,0.00051,0.00982
1662155272.654002428054810,0.00333,0.00022,0.00003,0.00594,0.00021,0.00048,0.01021
1662155272.687529087066650,0.00298,0.00023,0.00003,0.00559,0.00008,0.00056,0.00947
1662155272.720926761627197,0.00392,0.00025,0.00004,0.00624,0.00017,0.00058,0.01119
1662155272.754103422164917,0.00324,0.00025,0.00006,0.00626,0.00007,0.00055,0.01043
1662155272.787559747695923,0.00342,0.00026,0.00003,0.00551,0.00009,0.00084,0.01014
1662155272.820955276489258,0.00452,0.00023,0.00003,0.00487,0.00000,0.00043,0.01009
1662155272.854177951812744,0.00357,0.00019,0.00003,0.00546,0.00013,0.00048,0.00986
1662155272.887564897537231,0.00337,0.00022,0.00003,0.00581,0.00014,0.00075,0.01031
1662155272.920901298522949,0.00357,0.00025,0.00008,0.00621,0.00047,0.00062,0.01120
1662155272.954093217849731,0.00302,0.00024,0.00007,0.00508,0.00008,0.00044,0.00893
1662155272.987628936767578,0.00430,0.00024,0.00003,0.00496,0.00009,0.00056,0.01018
1662155273.020999431610107,0.00397,0.00022,0.00003,0.00538,0.00012,0.00044,0.01017
1662155273.054196357727051,0.00372,0.00021,0.00003,0.00547,0.00021,0.00055,0.01019
1662155273.087536334991455,0.00370,0.00021,0.00003,0.00515,0.00019,0.00048,0.00975
1662155273.120967149734497,0.00285,0.00020,0.00003,0.00500,0.00013,0.00047,0.00868
1662155273.154349565505981,0.00282,0.00022,0.00003,0.00492,0.00006,0.00044,0.00849
1662155273.187494993209839,0.00317,0.00019,0.00003,0.00527,0.00008,0.00050,0.00924
1662155273.221036195755005,0.00300,0.00022,0.00003,0.00587,0.00000,0.00076,0.00988
1662155273.254503011703491,0.00331,0.00026,0.00003,0.00553,0.00019,0.00064,0.00996
1662155273.287566661834717,0.00306,0.00022,0.00003,0.00535,0.00013,0.00049,0.00929
1662155273.321018457412720,0.00306,0.00022,0.00007,0.00599,0.00054,0.00056,0.01044
1662155273.355952739715576,0.00303,0.00026,0.00003,0.00645,0.00012,0.00057,0.01045
1662155273.421117305755615,0.00338,0.00028,0.00006,0.00544,0.00170,0.00089,0.01175
1662155273.454479932785034,0.00286,0.00022,0.00003,0.00605,0.00007,0.00056,0.00979
1662155273.487517833709717,0.00287,0.00022,0.00003,0.00581,0.00021,0.00053,0.00967
1662155273.521044731140137,0.00340,0.00028,0.00003,0.00616,0.00014,0.00057,0.01058
1662155273.554399251937866,0.00375,0.00021,0.00003,0.00548,0.00014,0.00047,0.01008
1662155273.587565183639526,0.00412,0.00037,0.00004,0.00564,0.00006,0.00042,0.01065
1662155273.621043920516968,0.00305,0.00020,0.00003,0.00548,0.00007,0.00045,0.00928
1662155273.654423952102661,0.00332,0.00025,0.00003,0.00531,0.00000,0.00065,0.00957
1662155273.687532424926758,0.00344,0.00028,0.00013,0.00502,0.00014,0.00053,0.00954
1662155273.721035957336426,0.00325,0.00049,0.00007,0.00597,0.00011,0.00065,0.01055
1662155273.754415035247803,0.00355,0.00020,0.00012,0.00493,0.00041,0.00044,0.00965
1662155273.787806272506714,0.00271,0.00022,0.00003,0.00506,0.00009,0.00039,0.00850
1662155273.820914030075073,0.00343,0.00025,0.00003,0.00596,0.00012,0.00057,0.01036
1662155273.854483127593994,0.00329,0.00021,0.00003,0.00550,0.00008,0.00050,0.00962
1662155273.887793302536011,0.00393,0.00021,0.00003,0.00520,0.00019,0.00050,0.01005
1662155273.920940399169922,0.00331,0.00022,0.00003,0.00513,0.00007,0.00046,0.00921
1662155273.954427242279053,0.00356,0.00019,0.00003,0.00509,0.00015,0.00044,0.00947
1662155273.987797737121582,0.00268,0.00021,0.00003,0.00506,0.00007,0.00062,0.00866
1662155274.020938158035278,0.00292,0.00022,0.00003,0.00525,0.00007,0.00055,0.00904
1662155274.054450273513794,0.00284,0.00027,0.00003,0.00562,0.00000,0.00049,0.00926
1662155274.087807893753052,0.00317,0.00023,0.00003,0.00518,0.00014,0.00044,0.00919
1662155274.120953798294067,0.00321,0.00028,0.00003,0.00522,0.00029,0.00071,0.00973
1662155274.154441118240356,0.00279,0.00022,0.00010,0.00535,0.00047,0.00046,0.00939
1662155274.187832593917847,0.00275,0.00021,0.00003,0.00582,0.00012,0.00053,0.00945
1662155274.220942735671997,0.00301,0.00023,0.00003,0.00514,0.00009,0.00045,0.00896
1662155274.254451513290405,0.00263,0.00023,0.00003,0.00515,0.00010,0.00044,0.00858
1662155274.287885427474976,0.00275,0.00022,0.00003,0.00511,0.00031,0.00081,0.00924
1662155274.320926427841187,0.00311,0.00026,0.00005,0.00515,0.00006,0.00072,0.00935
1662155274.354451179504395,0.00310,0.00021,0.00003,0.00494,0.00021,0.00045,0.00894
1662155274.387823104858398,0.00348,0.00020,0.00003,0.00542,0.00007,0.00043,0.00963
1662155274.421166658401489,0.00299,0.00022,0.00003,0.00532,0.00006,0.00043,0.00906
1662155274.454585075378418,0.00269,0.00022,0.00003,0.00531,0.00000,0.00042,0.00868
1662155274.487866163253784,0.00380,0.00024,0.00003,0.00555,0.00016,0.00045,0.01024
1662155274.521245956420898,0.00390,0.00038,0.00005,0.00623,0.00014,0.00050,0.01120
1662155274.554494857788086,0.00306,0.00024,0.00010,0.00619,0.00049,0.00060,0.01068
1662155274.587849855422974,0.00313,0.00032,0.00003,0.00623,0.00012,0.00057,0.01040
1662155274.621239423751831,0.00329,0.00025,0.00003,0.00632,0.00012,0.00064,0.01066
1662155274.654496908187866,0.00327,0.00029,0.00003,0.00634,0.00009,0.00086,0.01089
1662155274.687850236892700,0.00316,0.00023,0.00004,0.00630,0.00023,0.00049,0.01046
1662155274.721291780471802,0.00262,0.00026,0.00004,0.00641,0.00008,0.00048,0.00988
1662155274.754488468170166,0.00268,0.00021,0.00003,0.00573,0.00030,0.00052,0.00947
1662155274.788763999938965,0.00358,0.00022,0.00003,0.00498,0.00007,0.00041,0.00930
1662155274.821240901947021,0.00261,0.00021,0.00005,0.00532,0.00006,0.00050,0.00876
1662155274.854374170303345,0.00296,0.00025,0.00005,0.00581,0.00000,0.00049,0.00955
1662155274.887860774993896,0.00279,0.00027,0.00004,0.00511,0.00013,0.00039,0.00873
1662155274.921251773834229,0.00267,0.00025,0.00004,0.00491,0.00011,0.00049,0.00847
1662155274.954386234283447,0.00264,0.00018,0.00009,0.00494,0.00039,0.00043,0.00867
1662155274.987901687622070,0.00328,0.00021,0.00003,0.00525,0.00012,0.00075,0.00964
1662155275.021279573440552,0.00373,0.00020,0.00003,0.00492,0.00009,0.00043,0.00940
1662155275.054369449615479,0.00273,0.00021,0.00003,0.00520,0.00005,0.00042,0.00864
1662155275.087909936904907,0.00321,0.00023,0.00003,0.00583,0.00021,0.00047,0.00997
1662155275.121268987655640,0.00289,0.00024,0.00003,0.00518,0.00006,0.00037,0.00877
1662155275.154545307159424,0.00320,0.00025,0.00003,0.00549,0.00023,0.00047,0.00967
1662155275.187775611877441,0.00298,0.00023,0.00003,0.00519,0.00007,0.00044,0.00894
1662155275.221297740936279,0.00299,0.00021,0.00003,0.00514,0.00007,0.00044,0.00887
1662155275.254662275314331,0.00271,0.00022,0.00003,0.00537,0.00000,0.00053,0.00887
1662155275.287823677062988,0.00290,0.00021,0.00003,0.00526,0.00015,0.00051,0.00905
1662155275.321404457092285,0.00277,0.00021,0.00003,0.00528,0.00011,0.00070,0.00909
1662155275.354722261428833,0.00406,0.00024,0.00011,0.00616,0.00048,0.00061,0.01165
1662155275.387828111648560,0.00308,0.00025,0.00003,0.00589,0.00012,0.00051,0.00988
1662155275.421262502670288,0.00303,0.00025,0.00008,0.00599,0.00010,0.00051,0.00996
1662155275.454695463180542,0.00294,0.00025,0.00003,0.00635,0.00006,0.00052,0.01015
1662155275.487792968750000,0.00394,0.00022,0.00003,0.00510,0.00018,0.00040,0.00988
1662155275.521323919296265,0.00278,0.00020,0.00002,0.00566,0.00008,0.00047,0.00921
1662155275.554705142974854,0.00287,0.00023,0.00003,0.00639,0.00023,0.00056,0.01032
1662155275.587857961654663,0.00319,0.00027,0.00003,0.00599,0.00008,0.00048,0.01004
1662155275.621339321136475,0.00289,0.00022,0.00003,0.00605,0.00008,0.00051,0.00977
1662155275.654862642288208,0.00305,0.00027,0.00005,0.00613,0.00000,0.00100,0.01050
1662155275.687825202941895,0.00328,0.00028,0.00007,0.00524,0.00010,0.00056,0.00953
1662155275.721313714981079,0.00350,0.00020,0.00002,0.00485,0.00010,0.00047,0.00915
1662155275.754887342453003,0.00358,0.00021,0.00009,0.00494,0.00037,0.00044,0.00962
1662155275.787805080413818,0.00303,0.00022,0.00003,0.00716,0.00012,0.00049,0.01106
1662155275.821326255798340,0.00374,0.00024,0.00003,0.00583,0.00010,0.00049,0.01043
1662155275.854685306549072,0.00365,0.00022,0.00003,0.00609,0.00005,0.00044,0.01048
1662155275.888111591339111,0.00328,0.00026,0.00008,0.00546,0.00020,0.00056,0.00985
1662155275.921159029006958,0.00286,0.00024,0.00004,0.00576,0.00007,0.00054,0.00950
1662155275.954708099365234,0.00272,0.00023,0.00003,0.00755,0.00181,0.00054,0.01288
1662155275.988080024719238,0.00275,0.00024,0.00003,0.00510,0.00006,0.00056,0.00874
1662155276.021235227584839,0.00395,0.00025,0.00003,0.00580,0.00007,0.00053,0.01064
1662155276.054690599441528,0.00278,0.00023,0.00003,0.00501,0.00000,0.00043,0.00848
1662155276.088070869445801,0.00452,0.00027,0.00003,0.00561,0.00013,0.00051,0.01107
1662155276.121194362640381,0.00266,0.00021,0.00003,0.00478,0.00011,0.00043,0.00823
1662155276.154702186584473,0.00313,0.00024,0.00016,0.00517,0.00042,0.00050,0.00962
1662155276.188083887100220,0.00368,0.00021,0.00004,0.00518,0.00011,0.00044,0.00966
1662155276.221239328384399,0.00306,0.00021,0.00003,0.00479,0.00011,0.00042,0.00861
1662155276.254907131195068,0.00327,0.00027,0.00003,0.00481,0.00007,0.00047,0.00892
1662155276.288143396377563,0.00302,0.00020,0.00003,0.00491,0.00021,0.00047,0.00884
1662155276.321203470230103,0.00272,0.00021,0.00005,0.00503,0.00007,0.00067,0.00875
1662155276.354864597320557,0.00320,0.00021,0.00003,0.00484,0.00019,0.00042,0.00888
1662155276.388062477111816,0.00287,0.00021,0.00003,0.00494,0.00007,0.00053,0.00864
1662155276.421194553375244,0.00332,0.00025,0.00004,0.00486,0.00007,0.00052,0.00907
1662155276.454688549041748,0.00276,0.00030,0.00003,0.00489,0.00000,0.00046,0.00844
1662155276.488122463226318,0.00271,0.00032,0.00009,0.00529,0.00011,0.00049,0.00901
1662155276.521312475204468,0.00285,0.00020,0.00003,0.00492,0.00012,0.00044,0.00856
1662155276.554580688476562,0.00279,0.00020,0.00003,0.00493,0.00045,0.00046,0.00886
1662155276.588057756423950,0.00335,0.00029,0.00003,0.00501,0.00010,0.00047,0.00926
1662155276.621469497680664,0.00314,0.00020,0.00003,0.00494,0.00009,0.00045,0.00886
1662155276.654639244079590,0.00286,0.00020,0.00012,0.00471,0.00008,0.00067,0.00864
1662155276.688096284866333,0.00329,0.00020,0.00009,0.00444,0.00019,0.00045,0.00866
1662155276.721440076828003,0.00293,0.00019,0.00004,0.00414,0.00005,0.00043,0.00780
1662155276.754559755325317,0.00355,0.00020,0.00009,0.00405,0.00014,0.00046,0.00850
1662155276.788043498992920,0.00298,0.00019,0.00007,0.00417,0.00006,0.00049,0.00796
1662155276.821421146392822,0.00457,0.00023,0.00006,0.00428,0.00006,0.00048,0.00967
1662155276.854856252670288,0.00311,0.00020,0.00004,0.00402,0.00000,0.00048,0.00786
1662155276.888050794601440,0.00323,0.00021,0.00014,0.00372,0.00010,0.00044,0.00783
1662155276.921387434005737,0.00319,0.00024,0.00006,0.00390,0.00011,0.00046,0.00796
1662155276.954590320587158,0.00291,0.00017,0.00088,0.00383,0.00046,0.00055,0.00880
1662155276.988029956817627,0.00319,0.00019,0.00022,0.00399,0.00130,0.00054,0.00943
1662155277.021427392959595,0.00383,0.00020,0.00017,0.00392,0.00009,0.00048,0.00868
1662155277.054553508758545,0.00329,0.00021,0.00018,0.00392,0.00141,0.00053,0.00955
1662155277.088115930557251,0.00298,0.00021,0.00007,0.00436,0.00023,0.00048,0.00833
1662155277.121429204940796,0.00327,0.00024,0.00003,0.00449,0.00012,0.00063,0.00879
1662155277.155069351196289,0.00342,0.00022,0.00003,0.00438,0.00019,0.00056,0.00880
1662155277.188009738922119,0.00436,0.00024,0.00038,0.00371,0.00005,0.00050,0.00924
1662155277.221498012542725,0.00336,0.00018,0.00009,0.00387,0.00006,0.00049,0.00805
1662155277.254900932312012,0.00292,0.00020,0.00012,0.00418,0.00000,0.00049,0.00792
1662155277.287940740585327,0.00320,0.00019,0.00004,0.00338,0.00008,0.00040,0.00729
1662155277.321374177932739,0.00281,0.00018,0.00004,0.00352,0.00005,0.00040,0.00700
1662155277.354800939559937,0.00304,0.00020,0.00006,0.00351,0.00038,0.00042,0.00762
1662155277.387874364852905,0.00309,0.00018,0.00003,0.00323,0.00009,0.00041,0.00702
1662155277.421359062194824,0.00469,0.00019,0.00010,0.00379,0.00014,0.00070,0.00963
1662155277.454771757125854,0.00430,0.00023,0.00010,0.00382,0.00000,0.00050,0.00894
1662155277.487894535064697,0.00328,0.00019,0.00009,0.00363,0.00019,0.00046,0.00785
1662155277.521394491195679,0.00283,0.00020,0.00013,0.00363,0.00014,0.00050,0.00743
1662155277.554769992828369,0.00302,0.00019,0.00005,0.00371,0.00016,0.00050,0.00763
1662155277.587872505187988,0.00365,0.00028,0.00008,0.00404,0.00117,0.00049,0.00972
1662155277.621413230895996,0.00418,0.00025,0.00007,0.00472,0.00008,0.00049,0.00978
1662155277.654988527297974,0.00322,0.00023,0.00006,0.00406,0.00000,0.00046,0.00804
1662155277.687933444976807,0.00437,0.00024,0.00009,0.00377,0.00040,0.00051,0.00939
1662155277.721355438232422,0.00376,0.00020,0.00078,0.00329,0.00006,0.00038,0.00846
1662155277.754849672317505,0.00279,0.00020,0.00003,0.00353,0.00036,0.00042,0.00733
1662155277.787862539291382,0.00411,0.00020,0.00003,0.00336,0.00109,0.00045,0.00926
1662155277.821359157562256,0.00309,0.00017,0.00006,0.00344,0.00009,0.00041,0.00726
1662155277.854741096496582,0.00349,0.00018,0.00009,0.00312,0.00010,0.00040,0.00739
1662155277.887900590896606,0.00332,0.00018,0.00003,0.00353,0.00015,0.00048,0.00769
1662155277.921352148056030,0.00328,0.00019,0.00003,0.00322,0.00006,0.00042,0.00720
1662155277.954713821411133,0.00292,0.00017,0.00006,0.00326,0.00016,0.00047,0.00704
1662155277.988098382949829,0.00329,0.00019,0.00010,0.00341,0.00000,0.00077,0.00775
1662155278.021249532699585,0.00354,0.00018,0.00008,0.00302,0.00010,0.00039,0.00731
1662155278.054858446121216,0.00282,0.00017,0.00002,0.00329,0.00117,0.00047,0.00793
1662155278.088155031204224,0.00294,0.00018,0.00003,0.00314,0.00027,0.00036,0.00692
1662155278.121202707290649,0.00280,0.00015,0.00002,0.00314,0.00006,0.00039,0.00656
1662155278.154697895050049,0.00333,0.00017,0.00003,0.00354,0.00040,0.00044,0.00790
1662155278.188107252120972,0.00323,0.00016,0.00002,0.00338,0.00009,0.00035,0.00724
1662155278.221246242523193,0.00342,0.00018,0.00007,0.00309,0.00008,0.00037,0.00720
1662155278.254669189453125,0.00281,0.00016,0.00004,0.00348,0.00011,0.00043,0.00704
1662155278.288040161132812,0.00353,0.00017,0.00004,0.00301,0.00010,0.00038,0.00724
1662155278.321171998977661,0.00308,0.00017,0.00022,0.00303,0.00063,0.00040,0.00754
1662155278.354661464691162,0.00352,0.00037,0.00098,0.00346,0.00015,0.00039,0.00887
1662155278.388045549392700,0.00277,0.00016,0.00004,0.00306,0.00014,0.00037,0.00655
1662155278.421169281005859,0.00298,0.00017,0.00002,0.00351,0.00011,0.00041,0.00721
1662155278.454918622970581,0.00280,0.00017,0.00002,0.00307,0.00000,0.00035,0.00641
1662155278.488062381744385,0.00294,0.00021,0.00007,0.00297,0.00029,0.00042,0.00690
1662155278.521146059036255,0.00274,0.00017,0.00006,0.00293,0.00006,0.00039,0.00635
1662155278.554672479629517,0.00288,0.00017,0.00002,0.00303,0.00039,0.00035,0.00684
1662155278.588075160980225,0.00258,0.00018,0.00002,0.00410,0.00016,0.00069,0.00773
1662155278.621251106262207,0.00251,0.00015,0.00002,0.00302,0.00009,0.00040,0.00620
1662155278.654548645019531,0.00311,0.00019,0.00002,0.00302,0.00011,0.00044,0.00689
1662155278.688018083572388,0.00293,0.00020,0.00007,0.00310,0.00012,0.00050,0.00692
1662155278.721364021301270,0.00362,0.00024,0.00008,0.00348,0.00465,0.00054,0.01260
1662155278.754498720169067,0.00371,0.00021,0.00023,0.00469,0.00031,0.00081,0.00997
1662155278.788032054901123,0.00346,0.00021,0.00003,0.00398,0.00022,0.00054,0.00844
1662155278.821366786956787,0.00296,0.00021,0.00003,0.00315,0.00011,0.00035,0.00681
1662155278.854464530944824,0.00352,0.00019,0.00003,0.00327,0.00006,0.00050,0.00757
1662155278.888574838638306,0.00371,0.00018,0.00003,0.00323,0.00007,0.00041,0.00763
1662155278.921331644058228,0.00302,0.00017,0.00002,0.00305,0.00006,0.00036,0.00670
1662155278.954473495483398,0.00322,0.00017,0.00003,0.00297,0.00036,0.00041,0.00716
1662155278.988148927688599,0.00322,0.00017,0.00007,0.00272,0.00009,0.00065,0.00692
1662155279.021341562271118,0.00340,0.00025,0.00013,0.00315,0.00034,0.00043,0.00771
1662155279.054543733596802,0.00305,0.00018,0.00004,0.00296,0.00010,0.00047,0.00681
1662155279.087979316711426,0.00312,0.00017,0.00003,0.00334,0.00016,0.00050,0.00732
1662155279.121308565139771,0.00298,0.00017,0.00008,0.00292,0.00010,0.00042,0.00666
1662155279.154455900192261,0.00330,0.00020,0.00006,0.00301,0.00015,0.00043,0.00715
1662155279.187934875488281,0.00299,0.00018,0.00003,0.00322,0.00022,0.00049,0.00713
1662155279.221283197402954,0.00322,0.00020,0.00003,0.00307,0.00006,0.00048,0.00706
1662155279.254423141479492,0.00318,0.00025,0.00003,0.00316,0.00009,0.00046,0.00716
1662155279.287925481796265,0.00318,0.00023,0.00004,0.00322,0.00007,0.00045,0.00718
1662155279.321297168731689,0.00355,0.00026,0.00003,0.00330,0.00008,0.00057,0.00780
1662155279.354501724243164,0.00348,0.00020,0.00009,0.00307,0.00039,0.00050,0.00774
1662155279.387757539749146,0.00388,0.00020,0.00007,0.00273,0.00014,0.00055,0.00756
1662155279.421259880065918,0.00384,0.00018,0.00003,0.00263,0.00022,0.00045,0.00735
1662155279.454628467559814,0.00297,0.00020,0.00003,0.00272,0.00011,0.00045,0.00649
1662155279.487793445587158,0.00297,0.00019,0.00003,0.00276,0.00022,0.00045,0.00663
1662155279.521261215209961,0.00312,0.00021,0.00003,0.00284,0.00017,0.00043,0.00680
1662155279.554690361022949,0.00326,0.00021,0.00003,0.00289,0.00017,0.00052,0.00709
1662155279.587778091430664,0.00329,0.00023,0.00007,0.00294,0.00016,0.00044,0.00712
1662155279.621275901794434,0.00407,0.00016,0.00005,0.00276,0.00006,0.00046,0.00756
1662155279.654825448989868,0.00297,0.00019,0.00003,0.00278,0.00006,0.00041,0.00644
1662155279.687792062759399,0.00352,0.00018,0.00003,0.00270,0.00103,0.00043,0.00790
1662155279.721239089965820,0.00294,0.00019,0.00003,0.00277,0.00007,0.00043,0.00643
1662155279.754624605178833,0.00295,0.00018,0.00003,0.00293,0.00036,0.00043,0.00687
1662155279.787744045257568,0.00344,0.00021,0.00003,0.00302,0.00012,0.00042,0.00724
1662155279.821247577667236,0.00293,0.00017,0.00003,0.00271,0.00016,0.00043,0.00644
1662155279.854597330093384,0.00291,0.00017,0.00003,0.00297,0.00012,0.00049,0.00668
1662155279.887753963470459,0.00309,0.00021,0.00003,0.00318,0.00017,0.00051,0.00719
1662155279.921242475509644,0.00291,0.00036,0.00008,0.00291,0.00010,0.00044,0.00680
1662155279.954604387283325,0.00285,0.00017,0.00003,0.00305,0.00019,0.00050,0.00679
1662155279.987852096557617,0.00287,0.00020,0.00003,0.00279,0.00026,0.00040,0.00654
1662155280.021062374114990,0.00294,0.00018,0.00003,0.00280,0.00006,0.00039,0.00639
1662155280.054594278335571,0.00281,0.00024,0.00003,0.00286,0.00000,0.00046,0.00642
1662155280.087955951690674,0.00291,0.00018,0.00003,0.00285,0.00006,0.00045,0.00647
1662155280.121066808700562,0.00299,0.00019,0.00003,0.00282,0.00007,0.00044,0.00654
1662155280.154968023300171,0.00331,0.00019,0.00003,0.00313,0.00146,0.00043,0.00854
1662155280.187986373901367,0.00334,0.00024,0.00003,0.00326,0.00011,0.00049,0.00748
1662155280.221107482910156,0.00338,0.00018,0.00003,0.00325,0.00019,0.00048,0.00751
1662155280.254567146301270,0.00312,0.00024,0.00003,0.00341,0.00012,0.00049,0.00742
1662155280.287965059280396,0.00312,0.00018,0.00003,0.00355,0.00018,0.00046,0.00753
1662155280.321049690246582,0.00310,0.00019,0.00003,0.00403,0.00014,0.00057,0.00806
1662155280.354570150375366,0.00385,0.00027,0.00004,0.00374,0.00022,0.00056,0.00868
1662155280.387934684753418,0.00309,0.00020,0.00003,0.00321,0.00029,0.00040,0.00723
1662155280.421061038970947,0.00294,0.00016,0.00003,0.00309,0.00007,0.00050,0.00678
1662155280.454547882080078,0.00315,0.00018,0.00003,0.00332,0.00000,0.00055,0.00724
1662155280.487963199615479,0.00287,0.00017,0.00003,0.00302,0.00006,0.00046,0.00660
1662155280.521063566207886,0.00280,0.00017,0.00002,0.00294,0.00007,0.00050,0.00650
1662155280.554540395736694,0.00316,0.00016,0.00003,0.00303,0.00037,0.00045,0.00721
1662155280.587943792343140,0.00288,0.00018,0.00003,0.00305,0.00009,0.00043,0.00665
1662155280.621044158935547,0.00314,0.00016,0.00003,0.00305,0.00018,0.00043,0.00699
1662155280.654556989669800,0.00283,0.00018,0.00003,0.00308,0.00011,0.00043,0.00666
1662155280.687957763671875,0.00291,0.00016,0.00003,0.00302,0.00017,0.00043,0.00672
1662155280.721169710159302,0.00308,0.00018,0.00003,0.00322,0.00012,0.00045,0.00707
1662155280.754502773284912,0.00359,0.00021,0.00003,0.00367,0.00022,0.00046,0.00817
1662155280.787919282913208,0.00284,0.00019,0.00003,0.00324,0.00031,0.00049,0.00710
1662155280.821270704269409,0.00313,0.00016,0.00003,0.00290,0.00006,0.00046,0.00675
1662155280.854423761367798,0.00307,0.00017,0.00002,0.00322,0.00000,0.00049,0.00698
1662155280.887910127639771,0.00387,0.00017,0.00003,0.00298,0.00006,0.00044,0.00754
1662155280.921379327774048,0.00356,0.00017,0.00002,0.00308,0.00007,0.00045,0.00734
1662155280.954391956329346,0.00306,0.00016,0.00003,0.00326,0.00045,0.00048,0.00744
1662155280.987887382507324,0.00330,0.00023,0.00003,0.00361,0.00010,0.00053,0.00780
1662155281.021264553070068,0.00376,0.00021,0.00009,0.00321,0.00019,0.00044,0.00788
